area_fips,industry_code,year,qtr,area_title,industry_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,avg_wkly_wage
26125,10,2015,4,"Oakland County, Michigan","Total, all industries",38088,671353,674035,674952,10783258914,1232
26127,10,2015,1,"Oceana County, Michigan","Total, all industries",524,4446,4440,4543,36134073,621
26127,10,2015,2,"Oceana County, Michigan","Total, all industries",518,4952,6243,6445,47475909,621
26127,10,2015,3,"Oceana County, Michigan","Total, all industries",526,6540,6406,6365,49400805,590
26127,10,2015,4,"Oceana County, Michigan","Total, all industries",516,5900,5270,4992,46950635,670
26129,10,2015,1,"Ogemaw County, Michigan","Total, all industries",477,4622,4591,4618,30411155,507
26129,10,2015,2,"Ogemaw County, Michigan","Total, all industries",473,4715,4900,4971,32841751,520
26129,10,2015,3,"Ogemaw County, Michigan","Total, all industries",478,4981,4957,4919,34166599,531
26129,10,2015,4,"Ogemaw County, Michigan","Total, all industries",473,4862,4855,4772,38736958,617
26131,10,2015,1,"Ontonagon County, Michigan","Total, all industries",152,954,967,962,6557134,525
26131,10,2015,2,"Ontonagon County, Michigan","Total, all industries",152,945,996,1022,6501305,506
26131,10,2015,3,"Ontonagon County, Michigan","Total, all industries",154,1019,1047,1018,6796506,509
26131,10,2015,4,"Ontonagon County, Michigan","Total, all industries",151,988,939,916,7036553,571
26133,10,2015,1,"Osceola County, Michigan","Total, all industries",390,4795,4827,4921,51378348,815
26133,10,2015,2,"Osceola County, Michigan","Total, all industries",390,4919,4892,5015,54194552,844
26133,10,2015,3,"Osceola County, Michigan","Total, all industries",396,4972,5015,5062,55335434,849
26133,10,2015,4,"Osceola County, Michigan","Total, all industries",387,5091,5029,5061,58796567,894
26135,10,2015,1,"Oscoda County, Michigan","Total, all industries",175,1199,1161,1187,7646496,497
26135,10,2015,2,"Oscoda County, Michigan","Total, all industries",176,1242,1418,1463,8933564,500
26135,10,2015,3,"Oscoda County, Michigan","Total, all industries",177,1522,1508,1479,9776665,500
26135,10,2015,4,"Oscoda County, Michigan","Total, all industries",172,1387,1246,1224,10179787,609
26137,10,2015,1,"Otsego County, Michigan","Total, all industries",651,8382,8382,8468,74106367,678
26137,10,2015,2,"Otsego County, Michigan","Total, all industries",654,8493,9020,9252,76564668,660
26137,10,2015,3,"Otsego County, Michigan","Total, all industries",659,9253,9201,9047,78790907,661
26137,10,2015,4,"Otsego County, Michigan","Total, all industries",659,8659,8628,8678,85269088,758
26139,10,2015,1,"Ottawa County, Michigan","Total, all industries",5395,99646,100180,101340,1074028158,823
26139,10,2015,2,"Ottawa County, Michigan","Total, all industries",5393,104337,106998,108024,1091824417,789
26139,10,2015,3,"Ottawa County, Michigan","Total, all industries",5456,109329,110549,108896,1148864966,806
26139,10,2015,4,"Ottawa County, Michigan","Total, all industries",5440,107639,106340,106525,1305588428,940
26141,10,2015,1,"Presque Isle County, Michigan","Total, all industries",310,2196,2124,2162,17730041,631
26141,10,2015,2,"Presque Isle County, Michigan","Total, all industries",313,2290,2471,2518,22001601,698
26141,10,2015,3,"Presque Isle County, Michigan","Total, all industries",315,2527,2534,2501,23362375,713
26141,10,2015,4,"Presque Isle County, Michigan","Total, all industries",315,2453,2379,2333,24330732,784
26143,10,2015,1,"Roscommon County, Michigan","Total, all industries",488,3699,3650,3707,24200805,505
26143,10,2015,2,"Roscommon County, Michigan","Total, all industries",482,3886,4190,4273,27509477,514
26143,10,2015,3,"Roscommon County, Michigan","Total, all industries",487,4296,4253,4208,31150321,563
26143,10,2015,4,"Roscommon County, Michigan","Total, all industries",476,4084,3954,3861,29543989,573
26145,10,2015,1,"Saginaw County, Michigan","Total, all industries",3827,71302,71395,71693,717528554,772
26145,10,2015,2,"Saginaw County, Michigan","Total, all industries",3810,72176,73469,74442,700593064,735
26145,10,2015,3,"Saginaw County, Michigan","Total, all industries",3847,74010,74615,74587,734130712,759
26145,10,2015,4,"Saginaw County, Michigan","Total, all industries",3803,74638,75678,75486,849842825,869
26147,10,2015,1,"St. Clair County, Michigan","Total, all industries",2701,37091,36774,36773,371777344,775
26147,10,2015,2,"St. Clair County, Michigan","Total, all industries",2694,37270,38460,39009,374179908,753
26147,10,2015,3,"St. Clair County, Michigan","Total, all industries",2722,38570,38966,38428,381261958,759
26147,10,2015,4,"St. Clair County, Michigan","Total, all industries",2707,38598,38434,38423,427264131,854
26149,10,2015,1,"St. Joseph County, Michigan","Total, all industries",2621,19484,19376,19313,192483126,764
26149,10,2015,2,"St. Joseph County, Michigan","Total, all industries",2738,19567,20064,20511,184134357,707
26149,10,2015,3,"St. Joseph County, Michigan","Total, all industries",3326,21612,21123,20983,196335217,711
26149,10,2015,4,"St. Joseph County, Michigan","Total, all industries",3561,21101,21042,21534,218574823,792
26151,10,2015,1,"Sanilac County, Michigan","Total, all industries",778,8729,8674,8849,66156101,582
26151,10,2015,2,"Sanilac County, Michigan","Total, all industries",775,9038,9444,9512,73112976,603
26151,10,2015,3,"Sanilac County, Michigan","Total, all industries",784,9459,9542,9450,77828912,631
26151,10,2015,4,"Sanilac County, Michigan","Total, all industries",777,9429,9471,9205,85556618,703
26153,10,2015,1,"Schoolcraft County, Michigan","Total, all industries",200,1634,1610,1613,14997291,713
26153,10,2015,2,"Schoolcraft County, Michigan","Total, all industries",200,1577,1628,1676,14248784,674
26153,10,2015,3,"Schoolcraft County, Michigan","Total, all industries",202,1721,1724,1706,14605531,654
26153,10,2015,4,"Schoolcraft County, Michigan","Total, all industries",204,1714,1688,1647,15700138,718
26155,10,2015,1,"Shiawassee County, Michigan","Total, all industries",1015,12773,13031,13136,106339127,630
26155,10,2015,2,"Shiawassee County, Michigan","Total, all industries",1020,13280,13778,13829,111642552,630
26155,10,2015,3,"Shiawassee County, Michigan","Total, all industries",1037,13539,13575,13494,115365943,656
26155,10,2015,4,"Shiawassee County, Michigan","Total, all industries",1029,13666,13433,13330,127234518,726
26157,10,2015,1,"Tuscola County, Michigan","Total, all industries",751,8537,8451,8485,71797120,650
26157,10,2015,2,"Tuscola County, Michigan","Total, all industries",745,8471,8557,8764,73442726,657
26157,10,2015,3,"Tuscola County, Michigan","Total, all industries",749,8811,8882,8695,76829365,672
26157,10,2015,4,"Tuscola County, Michigan","Total, all industries",735,8576,8475,8379,87996247,799
26159,10,2015,1,"Van Buren County, Michigan","Total, all industries",1225,14844,14818,15005,148487963,767
26159,10,2015,2,"Van Buren County, Michigan","Total, all industries",1221,15295,16132,16915,144633270,690
26159,10,2015,3,"Van Buren County, Michigan","Total, all industries",1234,19214,19406,18251,164077415,666
26159,10,2015,4,"Van Buren County, Michigan","Total, all industries",1223,17182,16054,15829,165551396,779
26161,10,2015,1,"Washtenaw County, Michigan","Total, all industries",7859,123988,124095,124709,1625094390,1006
26161,10,2015,2,"Washtenaw County, Michigan","Total, all industries",7886,125872,127875,128877,1618832829,976
26161,10,2015,3,"Washtenaw County, Michigan","Total, all industries",7982,128017,128087,127987,1622813250,975
26161,10,2015,4,"Washtenaw County, Michigan","Total, all industries",7879,129112,129624,129614,1838772140,1093
26163,10,2015,1,"Wayne County, Michigan","Total, all industries",29632,608067,607209,610353,9060393606,1145
26163,10,2015,2,"Wayne County, Michigan","Total, all industries",29617,613700,621616,624952,8510223629,1056
26163,10,2015,3,"Wayne County, Michigan","Total, all industries",29964,619331,624197,619725,8498144882,1053
26163,10,2015,4,"Wayne County, Michigan","Total, all industries",29632,625252,626415,628728,9898305403,1215
26165,10,2015,1,"Wexford County, Michigan","Total, all industries",709,10755,10774,10793,96034504,686
26165,10,2015,2,"Wexford County, Michigan","Total, all industries",709,10726,10904,11127,97304401,685
26165,10,2015,3,"Wexford County, Michigan","Total, all industries",717,11097,11187,10924,92551011,643
26165,10,2015,4,"Wexford County, Michigan","Total, all industries",704,10983,10923,10901,106892304,752
26999,10,2015,1,"Unknown Or Undefined, Michigan","Total, all industries",26488,102824,104778,106600,1801533052,1323
26999,10,2015,2,"Unknown Or Undefined, Michigan","Total, all industries",27077,107789,110976,112953,1709692819,1189
26999,10,2015,3,"Unknown Or Undefined, Michigan","Total, all industries",28294,112167,112129,112571,1697188097,1163
26999,10,2015,4,"Unknown Or Undefined, Michigan","Total, all industries",27982,111554,112168,111076,1897028552,1308
27001,10,2015,1,"Aitkin County, Minnesota","Total, all industries",376,2725,2723,2754,21310191,600
27001,10,2015,2,"Aitkin County, Minnesota","Total, all industries",378,2846,3008,3125,22197763,571
27001,10,2015,3,"Aitkin County, Minnesota","Total, all industries",365,3117,3106,3052,24255834,604
27001,10,2015,4,"Aitkin County, Minnesota","Total, all industries",368,3010,2950,2900,25260478,658
27003,10,2015,1,"Anoka County, Minnesota","Total, all industries",6628,100442,100469,100859,1205441574,922
27003,10,2015,2,"Anoka County, Minnesota","Total, all industries",6566,102712,104464,105659,1198489972,884
27003,10,2015,3,"Anoka County, Minnesota","Total, all industries",6438,105985,106464,104623,1344304419,978
27003,10,2015,4,"Anoka County, Minnesota","Total, all industries",6490,104533,104685,104321,1419220845,1045
27005,10,2015,1,"Becker County, Minnesota","Total, all industries",936,10424,10395,10508,87776000,647
27005,10,2015,2,"Becker County, Minnesota","Total, all industries",950,10951,11290,11751,90084544,612
27005,10,2015,3,"Becker County, Minnesota","Total, all industries",936,11734,12485,11343,100209232,650
27005,10,2015,4,"Becker County, Minnesota","Total, all industries",935,11096,10885,10822,105832079,745
27007,10,2015,1,"Beltrami County, Minnesota","Total, all industries",1047,13356,13556,13559,113888754,649
27007,10,2015,2,"Beltrami County, Minnesota","Total, all industries",1049,13957,14232,14297,113999924,619
27007,10,2015,3,"Beltrami County, Minnesota","Total, all industries",1023,14220,14293,14338,128021523,689
27007,10,2015,4,"Beltrami County, Minnesota","Total, all industries",1020,14252,14219,14100,131504621,713
27009,10,2015,1,"Benton County, Minnesota","Total, all industries",894,14492,14511,14594,132690196,702
27009,10,2015,2,"Benton County, Minnesota","Total, all industries",903,14971,15135,15480,138261896,700
27009,10,2015,3,"Benton County, Minnesota","Total, all industries",892,15691,15841,15445,150858676,741
27009,10,2015,4,"Benton County, Minnesota","Total, all industries",902,15466,15297,15100,161595608,813
27011,10,2015,1,"Big Stone County, Minnesota","Total, all industries",174,1039,1006,1030,8196271,615
27011,10,2015,2,"Big Stone County, Minnesota","Total, all industries",174,1088,1166,1196,9429371,631
27011,10,2015,3,"Big Stone County, Minnesota","Total, all industries",171,1184,1167,1151,10759192,709
27011,10,2015,4,"Big Stone County, Minnesota","Total, all industries",175,1111,1084,1021,12353100,886
27013,10,2015,1,"Blue Earth County, Minnesota","Total, all industries",1839,32833,33055,32920,311237964,727
27013,10,2015,2,"Blue Earth County, Minnesota","Total, all industries",1856,33466,33596,33679,306962923,703
27013,10,2015,3,"Blue Earth County, Minnesota","Total, all industries",1812,34257,34442,34378,331590973,742
27013,10,2015,4,"Blue Earth County, Minnesota","Total, all industries",1830,34636,34971,34916,356281823,787
27015,10,2015,1,"Brown County, Minnesota","Total, all industries",749,11605,11594,11639,108975406,722
27015,10,2015,2,"Brown County, Minnesota","Total, all industries",754,12054,12270,12568,111026774,695
27015,10,2015,3,"Brown County, Minnesota","Total, all industries",747,12503,12569,12398,120303811,741
27015,10,2015,4,"Brown County, Minnesota","Total, all industries",746,12270,12134,12031,126870102,804
27017,10,2015,1,"Carlton County, Minnesota","Total, all industries",651,8244,8183,8193,79199406,742
27017,10,2015,2,"Carlton County, Minnesota","Total, all industries",648,8206,8522,8757,81940350,742
27017,10,2015,3,"Carlton County, Minnesota","Total, all industries",637,8805,8732,8585,86442671,764
27017,10,2015,4,"Carlton County, Minnesota","Total, all industries",635,8504,8378,8297,88791764,814
27019,10,2015,1,"Carver County, Minnesota","Total, all industries",2167,31566,31546,31803,400042170,973
27019,10,2015,2,"Carver County, Minnesota","Total, all industries",2149,32505,33240,33686,471192055,1094
27019,10,2015,3,"Carver County, Minnesota","Total, all industries",2106,33663,33679,32845,405703853,934
27019,10,2015,4,"Carver County, Minnesota","Total, all industries",2116,33021,32959,32991,460703168,1074
27021,10,2015,1,"Cass County, Minnesota","Total, all industries",737,5001,4998,5070,31088626,476
27021,10,2015,2,"Cass County, Minnesota","Total, all industries",743,5576,6274,6935,36789349,452
27021,10,2015,3,"Cass County, Minnesota","Total, all industries",731,7226,7047,6625,44272730,489
27021,10,2015,4,"Cass County, Minnesota","Total, all industries",733,6133,5551,5391,39435100,533
27023,10,2015,1,"Chippewa County, Minnesota","Total, all industries",389,4264,4245,4331,35344808,635
27023,10,2015,2,"Chippewa County, Minnesota","Total, all industries",387,4390,4464,4535,36232272,624
27023,10,2015,3,"Chippewa County, Minnesota","Total, all industries",374,4455,4458,4425,37017128,640
27023,10,2015,4,"Chippewa County, Minnesota","Total, all industries",373,4499,4508,4474,43495287,745
27025,10,2015,1,"Chisago County, Minnesota","Total, all industries",1006,11758,11885,11843,119832206,779
27025,10,2015,2,"Chisago County, Minnesota","Total, all industries",999,12151,12503,12680,119177244,737
27025,10,2015,3,"Chisago County, Minnesota","Total, all industries",974,12784,12745,12442,125888895,765
27025,10,2015,4,"Chisago County, Minnesota","Total, all industries",975,12667,12454,12300,136421196,841
27027,10,2015,1,"Clay County, Minnesota","Total, all industries",1217,13727,13833,14001,117108454,650
27027,10,2015,2,"Clay County, Minnesota","Total, all industries",1231,14511,14687,14638,121387574,639
27027,10,2015,3,"Clay County, Minnesota","Total, all industries",1211,14842,15159,14851,129006384,664
27027,10,2015,4,"Clay County, Minnesota","Total, all industries",1218,14979,14675,14440,145933953,764
27029,10,2015,1,"Clearwater County, Minnesota","Total, all industries",188,2051,2048,2081,18432734,688
27029,10,2015,2,"Clearwater County, Minnesota","Total, all industries",187,2072,2158,2229,19462717,695
27029,10,2015,3,"Clearwater County, Minnesota","Total, all industries",179,2228,2274,2239,24113968,826
27029,10,2015,4,"Clearwater County, Minnesota","Total, all industries",181,2286,2278,2289,27827570,937
27031,10,2015,1,"Cook County, Minnesota","Total, all industries",255,1731,1735,1738,10984816,487
27031,10,2015,2,"Cook County, Minnesota","Total, all industries",253,1871,1978,2247,11537947,437
27031,10,2015,3,"Cook County, Minnesota","Total, all industries",248,2411,2421,2299,15021082,486
27031,10,2015,4,"Cook County, Minnesota","Total, all industries",246,1979,1767,1785,12954591,541
27033,10,2015,1,"Cottonwood County, Minnesota","Total, all industries",350,3865,3894,4003,33356543,654
27033,10,2015,2,"Cottonwood County, Minnesota","Total, all industries",348,4071,4127,4105,35261533,661
27033,10,2015,3,"Cottonwood County, Minnesota","Total, all industries",348,4113,4016,3984,33749713,643
27033,10,2015,4,"Cottonwood County, Minnesota","Total, all industries",351,3893,3825,3856,35986782,718
27035,10,2015,1,"Crow Wing County, Minnesota","Total, all industries",1926,22379,22144,22153,190578298,660
27035,10,2015,2,"Crow Wing County, Minnesota","Total, all industries",1930,23599,24705,25582,200294253,626
27035,10,2015,3,"Crow Wing County, Minnesota","Total, all industries",1896,25908,26002,24942,222341770,668
27035,10,2015,4,"Crow Wing County, Minnesota","Total, all industries",1903,24300,23594,23189,231147317,750
27037,10,2015,1,"Dakota County, Minnesota","Total, all industries",9292,158751,158554,159452,2089962641,1012
27037,10,2015,2,"Dakota County, Minnesota","Total, all industries",9284,163341,166520,168482,1961479612,908
27037,10,2015,3,"Dakota County, Minnesota","Total, all industries",9113,167910,167690,164576,2034975756,939
27037,10,2015,4,"Dakota County, Minnesota","Total, all industries",9121,165619,165418,164836,2257253443,1050
27039,10,2015,1,"Dodge County, Minnesota","Total, all industries",397,4514,4491,4465,43477264,745
27039,10,2015,2,"Dodge County, Minnesota","Total, all industries",400,4638,4799,4876,48631421,784
27039,10,2015,3,"Dodge County, Minnesota","Total, all industries",389,4921,4919,4870,51025499,800
27039,10,2015,4,"Dodge County, Minnesota","Total, all industries",388,4851,4818,4754,55134804,882
27041,10,2015,1,"Douglas County, Minnesota","Total, all industries",1243,14108,13994,14042,134518897,737
27041,10,2015,2,"Douglas County, Minnesota","Total, all industries",1246,14480,15063,15516,132715891,680
27041,10,2015,3,"Douglas County, Minnesota","Total, all industries",1227,15623,15613,15238,143816234,714
27041,10,2015,4,"Douglas County, Minnesota","Total, all industries",1225,14984,14794,14815,153162211,793
27043,10,2015,1,"Faribault County, Minnesota","Total, all industries",395,3662,3620,3643,39560717,836
27043,10,2015,2,"Faribault County, Minnesota","Total, all industries",401,3773,3862,3986,44309750,880
27043,10,2015,3,"Faribault County, Minnesota","Total, all industries",392,4047,4203,4137,40253568,750
27043,10,2015,4,"Faribault County, Minnesota","Total, all industries",387,3990,3768,3741,38857923,780
27045,10,2015,1,"Fillmore County, Minnesota","Total, all industries",565,4475,4469,4516,34748218,596
27045,10,2015,2,"Fillmore County, Minnesota","Total, all industries",567,4773,4912,5045,37297547,584
27045,10,2015,3,"Fillmore County, Minnesota","Total, all industries",563,5016,5036,4985,38745656,595
27045,10,2015,4,"Fillmore County, Minnesota","Total, all industries",564,4875,4815,4712,41369551,663
27047,10,2015,1,"Freeborn County, Minnesota","Total, all industries",738,10365,10388,10521,95267963,703
27047,10,2015,2,"Freeborn County, Minnesota","Total, all industries",736,10520,10632,10846,94005563,678
27047,10,2015,3,"Freeborn County, Minnesota","Total, all industries",711,10734,10787,10527,107677962,775
27047,10,2015,4,"Freeborn County, Minnesota","Total, all industries",714,10551,10478,10500,110509368,809
27049,10,2015,1,"Goodhue County, Minnesota","Total, all industries",1242,17221,17182,17283,191494136,855
27049,10,2015,2,"Goodhue County, Minnesota","Total, all industries",1238,17518,17728,17886,192060825,834
27049,10,2015,3,"Goodhue County, Minnesota","Total, all industries",1201,17772,17859,17547,220642708,957
27049,10,2015,4,"Goodhue County, Minnesota","Total, all industries",1199,17523,17429,17483,202348270,891
27051,10,2015,1,"Grant County, Minnesota","Total, all industries",210,1422,1446,1448,12193443,652
27051,10,2015,2,"Grant County, Minnesota","Total, all industries",214,1585,1604,1650,13537952,646
27051,10,2015,3,"Grant County, Minnesota","Total, all industries",215,1609,1611,1577,14245238,685
27051,10,2015,4,"Grant County, Minnesota","Total, all industries",214,1639,1579,1514,15203933,741
27053,10,2015,1,"Hennepin County, Minnesota","Total, all industries",37015,777975,777936,780460,14306446536,1413
27053,10,2015,2,"Hennepin County, Minnesota","Total, all industries",36944,790683,800317,806779,12414164154,1195
27053,10,2015,3,"Hennepin County, Minnesota","Total, all industries",36004,807224,810111,800538,12648326677,1207
27053,10,2015,4,"Hennepin County, Minnesota","Total, all industries",36642,805497,808698,808482,13787837510,1313
27055,10,2015,1,"Houston County, Minnesota","Total, all industries",374,3619,3630,3660,25402387,537
27055,10,2015,2,"Houston County, Minnesota","Total, all industries",378,3744,3858,3867,28676283,577
27055,10,2015,3,"Houston County, Minnesota","Total, all industries",372,3903,3931,3900,29208080,574
27055,10,2015,4,"Houston County, Minnesota","Total, all industries",377,3890,3814,3829,31959577,639
27057,10,2015,1,"Hubbard County, Minnesota","Total, all industries",543,4121,4082,4125,34034166,637
27057,10,2015,2,"Hubbard County, Minnesota","Total, all industries",554,4387,4752,5176,38149821,615
27057,10,2015,3,"Hubbard County, Minnesota","Total, all industries",530,5429,5146,4941,43299466,644
27057,10,2015,4,"Hubbard County, Minnesota","Total, all industries",528,4611,4396,4353,41683275,720
27059,10,2015,1,"Isanti County, Minnesota","Total, all industries",698,8645,8679,8673,81353894,722
27059,10,2015,2,"Isanti County, Minnesota","Total, all industries",701,8882,9125,9228,82363007,698
27059,10,2015,3,"Isanti County, Minnesota","Total, all industries",688,9190,9230,9068,84101253,706
27059,10,2015,4,"Isanti County, Minnesota","Total, all industries",688,9072,9099,9096,89627666,759
27061,10,2015,1,"Itasca County, Minnesota","Total, all industries",1026,12386,12408,12398,124323103,771
27061,10,2015,2,"Itasca County, Minnesota","Total, all industries",1021,12543,13064,13629,123733167,728
27061,10,2015,3,"Itasca County, Minnesota","Total, all industries",1010,13781,13785,13607,134583862,754
27061,10,2015,4,"Itasca County, Minnesota","Total, all industries",1016,13336,12763,12567,134474257,803
27063,10,2015,1,"Jackson County, Minnesota","Total, all industries",308,4852,4824,4865,44493170,706
27063,10,2015,2,"Jackson County, Minnesota","Total, all industries",308,4757,4724,4943,39290563,629
27063,10,2015,3,"Jackson County, Minnesota","Total, all industries",296,4961,4904,4811,43534181,685
27063,10,2015,4,"Jackson County, Minnesota","Total, all industries",299,4793,4764,4569,45360665,741
27065,10,2015,1,"Kanabec County, Minnesota","Total, all industries",262,2336,2279,2332,17213656,572
27065,10,2015,2,"Kanabec County, Minnesota","Total, all industries",264,2449,2548,2607,20056955,609
27065,10,2015,3,"Kanabec County, Minnesota","Total, all industries",262,2664,2670,2584,22443077,654
27065,10,2015,4,"Kanabec County, Minnesota","Total, all industries",259,2591,2595,2519,23033908,690
27067,10,2015,1,"Kandiyohi County, Minnesota","Total, all industries",1233,18239,18172,18290,153922572,649
27067,10,2015,2,"Kandiyohi County, Minnesota","Total, all industries",1233,18991,19313,19776,157078068,624
27067,10,2015,3,"Kandiyohi County, Minnesota","Total, all industries",1219,19686,19549,19453,165715691,652
27067,10,2015,4,"Kandiyohi County, Minnesota","Total, all industries",1219,19289,19044,18951,189177230,762
27069,10,2015,1,"Kittson County, Minnesota","Total, all industries",153,1053,1055,1074,9249861,671
27069,10,2015,2,"Kittson County, Minnesota","Total, all industries",154,1104,1135,1182,9052926,611
27069,10,2015,3,"Kittson County, Minnesota","Total, all industries",150,1169,1202,1165,10030669,655
27069,10,2015,4,"Kittson County, Minnesota","Total, all industries",150,1259,1148,1148,11536777,749
27071,10,2015,1,"Koochiching County, Minnesota","Total, all industries",362,3427,3406,3406,33673751,759
27071,10,2015,2,"Koochiching County, Minnesota","Total, all industries",361,3483,3601,3797,31551308,669
27071,10,2015,3,"Koochiching County, Minnesota","Total, all industries",365,3794,3825,3680,35813390,731
27071,10,2015,4,"Koochiching County, Minnesota","Total, all industries",361,3538,3393,3459,34659952,770
27073,10,2015,1,"Lac Qui Parle County, Minnesota","Total, all industries",195,1487,1472,1480,12180596,633
27073,10,2015,2,"Lac Qui Parle County, Minnesota","Total, all industries",195,1527,1554,1553,12244327,610
27073,10,2015,3,"Lac Qui Parle County, Minnesota","Total, all industries",194,1583,1583,1551,12945856,633
27073,10,2015,4,"Lac Qui Parle County, Minnesota","Total, all industries",197,1559,1564,1561,15627456,770
27075,10,2015,1,"Lake County, Minnesota","Total, all industries",276,3143,3158,3172,36284855,884
27075,10,2015,2,"Lake County, Minnesota","Total, all industries",275,3144,3354,3526,34017241,783
27075,10,2015,3,"Lake County, Minnesota","Total, all industries",271,3698,3665,3509,38001541,807
27075,10,2015,4,"Lake County, Minnesota","Total, all industries",277,3425,3211,3048,34607514,825
27077,10,2015,1,"Lake of The Woods County, Minnesota","Total, all industries",150,1361,1352,1352,9650950,548
27077,10,2015,2,"Lake of The Woods County, Minnesota","Total, all industries",149,1136,1225,1315,8243750,518
27077,10,2015,3,"Lake of The Woods County, Minnesota","Total, all industries",146,1327,1329,1282,9613448,563
27077,10,2015,4,"Lake of The Woods County, Minnesota","Total, all industries",147,1229,1139,1239,9633709,616
27079,10,2015,1,"Le Sueur County, Minnesota","Total, all industries",644,6943,6965,7035,64237220,708
27079,10,2015,2,"Le Sueur County, Minnesota","Total, all industries",647,7330,7526,7931,71045096,719
27079,10,2015,3,"Le Sueur County, Minnesota","Total, all industries",641,7891,8120,7986,77128178,742
27079,10,2015,4,"Le Sueur County, Minnesota","Total, all industries",645,7880,7544,7380,83220994,842
27081,10,2015,1,"Lincoln County, Minnesota","Total, all industries",195,1312,1291,1315,10190775,600
27081,10,2015,2,"Lincoln County, Minnesota","Total, all industries",201,1378,1417,1445,11777066,641
27081,10,2015,3,"Lincoln County, Minnesota","Total, all industries",198,1477,1461,1429,11608784,613
27081,10,2015,4,"Lincoln County, Minnesota","Total, all industries",198,1440,1406,1391,12518599,682
27083,10,2015,1,"Lyon County, Minnesota","Total, all industries",744,11519,11554,11573,121845716,812
27083,10,2015,2,"Lyon County, Minnesota","Total, all industries",743,12007,12193,12116,112861540,717
27083,10,2015,3,"Lyon County, Minnesota","Total, all industries",737,12196,12198,11959,115835354,735
27083,10,2015,4,"Lyon County, Minnesota","Total, all industries",740,11968,11969,11801,121941021,787
27085,10,2015,1,"McLeod County, Minnesota","Total, all industries",893,14829,14753,14859,154944786,805
27085,10,2015,2,"McLeod County, Minnesota","Total, all industries",887,15061,15219,15728,154883812,777
27085,10,2015,3,"McLeod County, Minnesota","Total, all industries",865,15766,16142,15980,164868838,794
27085,10,2015,4,"McLeod County, Minnesota","Total, all industries",861,15514,15286,15205,173153872,869
27087,10,2015,1,"Mahnomen County, Minnesota","Total, all industries",92,542,536,547,4628717,657
27087,10,2015,2,"Mahnomen County, Minnesota","Total, all industries",93,598,621,630,4720445,589
27087,10,2015,3,"Mahnomen County, Minnesota","Total, all industries",92,636,669,708,5629970,645
27087,10,2015,4,"Mahnomen County, Minnesota","Total, all industries",94,606,590,580,5832589,758
27089,10,2015,1,"Marshall County, Minnesota","Total, all industries",258,1464,1465,1505,13975629,727
27089,10,2015,2,"Marshall County, Minnesota","Total, all industries",259,1633,1758,1835,15655313,691
27089,10,2015,3,"Marshall County, Minnesota","Total, all industries",257,1852,1863,1809,17438056,728
27089,10,2015,4,"Marshall County, Minnesota","Total, all industries",258,1877,1719,1655,19728279,867
27091,10,2015,1,"Martin County, Minnesota","Total, all industries",605,7054,7022,7090,66877577,729
27091,10,2015,2,"Martin County, Minnesota","Total, all industries",596,7255,7487,7616,65959295,681
27091,10,2015,3,"Martin County, Minnesota","Total, all industries",585,7585,7607,7395,73985980,756
27091,10,2015,4,"Martin County, Minnesota","Total, all industries",585,7383,7380,7324,75432994,788
27093,10,2015,1,"Meeker County, Minnesota","Total, all industries",537,5901,5893,5904,48519597,633
27093,10,2015,2,"Meeker County, Minnesota","Total, all industries",536,6058,6167,6215,49142305,615
27093,10,2015,3,"Meeker County, Minnesota","Total, all industries",528,6122,6123,6050,51574525,651
27093,10,2015,4,"Meeker County, Minnesota","Total, all industries",528,5963,5982,5911,55009227,711
27095,10,2015,1,"Mille Lacs County, Minnesota","Total, all industries",620,5713,5638,5593,41769644,569
27095,10,2015,2,"Mille Lacs County, Minnesota","Total, all industries",630,5933,6258,6385,44336589,551
27095,10,2015,3,"Mille Lacs County, Minnesota","Total, all industries",616,6402,6393,6245,47681149,578
27095,10,2015,4,"Mille Lacs County, Minnesota","Total, all industries",614,6267,6150,6046,50220827,628
27097,10,2015,1,"Morrison County, Minnesota","Total, all industries",857,7852,7858,7944,59607103,582
27097,10,2015,2,"Morrison County, Minnesota","Total, all industries",853,8369,8600,8753,65641748,589
27097,10,2015,3,"Morrison County, Minnesota","Total, all industries",831,8805,8803,8583,67973149,599
27097,10,2015,4,"Morrison County, Minnesota","Total, all industries",832,8624,8440,8359,71675034,651
27099,10,2015,1,"Mower County, Minnesota","Total, all industries",781,13396,13422,13328,138151591,794
27099,10,2015,2,"Mower County, Minnesota","Total, all industries",777,13609,13746,13941,138483490,774
27099,10,2015,3,"Mower County, Minnesota","Total, all industries",771,13995,14016,13992,152774325,839
27099,10,2015,4,"Mower County, Minnesota","Total, all industries",766,13942,14057,13973,225250508,1238
27101,10,2015,1,"Murray County, Minnesota","Total, all industries",298,2128,2161,2224,16768220,594
27101,10,2015,2,"Murray County, Minnesota","Total, all industries",294,2365,2435,2479,18626789,591
27101,10,2015,3,"Murray County, Minnesota","Total, all industries",291,2517,2545,2468,19968922,612
27101,10,2015,4,"Murray County, Minnesota","Total, all industries",286,2458,2462,2407,22228404,700
27103,10,2015,1,"Nicollet County, Minnesota","Total, all industries",625,11361,11335,11450,103369698,699
